"created_at","text","len","likes","RTs","user_name"
"2021-06-13 21:59:57","@Politica_ECpe @karembq Hay fraude. Ya es comprobado. Estas elecciones han sido irregulares. #FraudeEnMesa #JNE","0","0","Cecilia17135769"
"2021-06-13 21:59:52","@DorisAzores Todo aquel que sepa o haya actuado o prestado su persona para #FraudeEnMesa colabore explicando cómo s… https://t.co/ARtPRi5PWq","41","12","mariana30158"
"2021-06-13 21:59:12","Y así hay quienes dicen que no hay fraude y que nada estaba planeado, todo lo contrario todo estaba coordinado desd… https://t.co/e6QOMoCMIk","1","0","apidesloalaluna"
"2021-06-13 21:56:24","@mariacl00522118 @spaciolibre @pcorvetto @ONPE_oficial Tan mal que ha permitido el manipuleo de votos en mesa, y ah… https://t.co/dF4DzNBxVg","0","0","NANKARINA5"
"2021-06-13 21:53:44","@KalibradoPj @elhigadodmarita La pregunta es cómo, y encima con Sagasti a la cabeza, son capaces de matar gente.
Se… https://t.co/DtRKhGZSwW","1","0","iby_ybi"
"2021-06-13 21:53:18","Cuando en el Perú haya una ultra derecha como la de España, con tipos como Santiago Abascal y el partido VOX... ahi… https://t.co/nztRFHHBS4","2","1","Ceci_VasquezD"
"2021-06-13 21:53:17","@pamelav02439469 @JNE_Peru @ONPE_oficial @OEA_oficial @ONU_es @dw_espanol @CNNEE @AFPespanol si ésto no es ROBO de… https://t.co/nnaywZ4dbs","2","0","h_1789"
"2021-06-13 21:52:20","Hasta la prensa internacional comunista como DW, The guardián, el país entre otros se quejan que Keiko no se rinda.… https://t.co/iH8Z5R57O9","1","0","ceci30660"
"2021-06-13 21:49:23","@JNE_Peru @fidh_es Que dices @JNE_Peru  ? Aaaa si lo que está diciendo con este twitt es que las marchas sigan y se… https://t.co/C5kjiRDVTu","0","0","FFabianferia27"
"2021-06-13 21:47:38","@mdealthaus @hugonopo NO ha ganado. Hay que resolver el #fraudeenmesa antes de que se proclame ganador","0","0","AndreaVotoBerna"
"2021-06-13 21:47:12","@Frospigliosi Porque le conviene... 
Pero no sabe que nosotros no vamos a parar ! 
Nos han estado viendo la cara co… https://t.co/syKOPlmSS4","4","1","MQGrizel"
"2021-06-13 21:46:53","@justicierope @elhigadodmarita Es en serio? Increíble!!! 
#ComunismoNuncaMas 
#TerrorismoNuncaMas 
#Cerroncomunista
#FraudeEnMesa","1","0","iby_ybi"
"2021-06-13 21:46:16","#FraudeEnMesa
Miren así consuma la @ONPE_oficial el #fraude RENUNCIA #Crovetto! https://t.co/UVTGLmmQGo","0","0","MilagroHuamanLu"
"2021-06-13 21:46:07","@Gestionpe @MuniLima de verdad? A lo mejor me equivoco, dígame señor alcalde si esa fue su posición cuando hicieron… https://t.co/6ydIFp8if0","0","0","roxinthego"
"2021-06-13 21:45:08","@Frospigliosi Por qué motivos la FEDERACIÓN DE DERECHOS HUMANOS @fidh_es tiene q intervenir en el Proceso Electoral… https://t.co/8AgnUXFKEg","0","1","skorpiona_peru"
"2021-06-13 21:44:55","Ustedes, “veedores garantes” deben y tienen que denunciar que estas elecciones están viciadas.  No solo por el… https://t.co/bslvekG7lm","9","7","Milenadovil"
"2021-06-13 21:42:56","Primero vacancia a Sagasti y luego bajarse la cuestión de confianza, en ese orden. Se tiene que empoderar al congre… https://t.co/QuVNS9VNlG","0","0","Ceci_VasquezD"
"2021-06-13 21:42:38","@rosangellafp @ONPE_oficial Con el debido respeto Srs. @ONPE_oficial su institucion no está siendo diligente en el… https://t.co/zAM6WTByhS","0","0","roxinthego"
"2021-06-13 21:42:01","@noticiAmerica Se tiene que investigar el FRAUDE!!! #FraudeEnMesa","1","0","Cecilia17135769"
"2021-06-13 21:41:01","@canalN_ El Peru necesita saber la verdad 🇵🇪 Vamos Perú 🇵🇪
#cnnespañol #fraudeelectoral2021 #NosUnimosONosHundimos… https://t.co/5WwUYiIeJA","0","0","luzgonzalesb"
"2021-06-13 21:39:28","@elvisocc Lo que más me apena es haber visto a los mayores de edad ir a sufragar en andadores, silla de ruedas, en… https://t.co/yi3mZo71Ko","4","0","skorpiona_peru"
"2021-06-13 21:38:16","Así es ! Los comunistas queriendo determinar lo que es ""democracia"" o Estado de Derecho en el Perú, ya es el colmo.… https://t.co/XOOWFfWuvb","0","0","Ceci_VasquezD"
"2021-06-13 21:37:38","@MayLevis15 @Alm_Montoya Demasiadas pruebas de injerencia en el desarrollo de un proceso electoral que muestras ser… https://t.co/7PERg8efrB","8","1","NANKARINA5"
"2021-06-13 21:37:23","#FraudeEnMesa                   @CARLOSMESIA @MarthaChavezC #AuditoríaVotosOnpe #AudotoríaSoftwareOnpe… https://t.co/QvfMPpyou8","4","4","Milenadovil"
"2021-06-13 21:36:33","@Alm_Montoya @manarellidiego Cada vez más confirmaciones de q este proceso está manchado y se ha desarrollado con m… https://t.co/t2vt1xIgXX","9","5","NANKARINA5"
"2021-06-13 21:34:59","Invito a todos a los que tanto le creen a Castillo que Cerrón no será ni portero a revisar la plataforma electoral… https://t.co/7qw4f8V7JC","0","0","libertadenperu"
"2021-06-13 21:34:51","Para los rojetes tontos útiles que decían: ""Gobernará Castillo, no Cerrón"" 👇 Pedazo de giles 😒 #FraudeEnMesa… https://t.co/uNDWhdgCyh","1","0","Ceci_VasquezD"
"2021-06-13 21:32:34","@elvisocc Este proceso electoral está viciado desde sus inicios! O se solicita auditoría TOTAL o que lo declaren NU… https://t.co/sxStOAkCvD","3","1","skorpiona_peru"
"2021-06-13 21:31:12","@bbcmundo Castillo es el muñeco el comunista de  Cerron es el titiritero! 
#FraudeEnMesa  apañado por el gobierno d… https://t.co/RfV2bGS2xK","2","0","loyocm"
"2021-06-13 21:31:10","@JNE_Peru PERDIERON TOTAL CREDIBILIDAD Y TRANSPARENCIA EN EL PROCESO DE ELECCIONES. EL CANDIDATO QUE NOMBREN SERÁ I… https://t.co/B70a6kuVMW","5","2","E062020"
"2021-06-13 21:30:32","NUESTRA TOLERANCIA...
NUNCA FUE NI SERÁ SINÓNIMO DE...
TEMOR, INCAPACIDAD Y/O DEBILIDAD.
¡¡¡UNID@S EN DEMOCRACIA Y… https://t.co/HeRQnHcg8u","2","0","CarlosAdelCT"
"2021-06-13 21:24:19","LIBERTARIOS HUANCAYO - ENTREVISTAS
#SOSPerú
#LibertadDeExpresion
#libertarios
#FraudeEnMesa
#Urgente 
#Junin… https://t.co/S2pwzTlwiu","0","0","LIBERTARIOSHUA2"
"2021-06-13 21:22:42","@Shasiel @ExpresoPeru Ipsos dio por ganadora a Keiko en la boca de urna, a Castillo en el conteo rápido cuando ya s… https://t.co/PWdJJkuhKQ","0","0","Olivia_Oh_Lima"
"2021-06-13 21:19:28","@UniversidadPe Con fraude no!!  Grosera manipulación de votos en mesa ante el silencio de las instituciones.  Proce… https://t.co/3oY2C4wNZo","0","0","NANKARINA5"
"2021-06-13 21:16:14","#Cerron como 2do vicepresidente!!!!
Difundir!!! 👇
#NoAlFraude
#FraudeEnMesa
#RespetaMiVoto 
#ConMiVotoNoTeMetas… https://t.co/iuprupb1LL","0","1","Mildreth_Yuasa"
"2021-06-13 21:15:20","Ya sabíamos lo que iba a pasar; cosas como esta… #FraudeEnMesa #RespetaMiVotoJNE  @KeikoFujimori @rosangellafp… https://t.co/wWHcS8ZaG0","0","0","mrlonely_soul"
"2021-06-13 21:13:47","¿Ahora acatan lo que el padre morado les dice pero cuando quedaron mudos por los psicosociales de Vizcarra en Novie… https://t.co/CqELH2PT1r","0","0","felipesguitar"
"2021-06-13 21:13:25","Sr @ColumbusOpina aún como congresista, le invocamos a que ud o uno de sus colegas demócratas impulse una auditoría… https://t.co/IpnHwhUDsQ","8","4","sinpaltasp"
"2021-06-13 21:12:21","En vez de radicalizarse en torno a un “fraude” que no es, deberíamos meter presión para el que no se radicalice sea… https://t.co/htBtDKSQZu","2","0","Jorgesaull"
"2021-06-13 21:12:16","@JNE_Peru @fidh_es CAREPALOS #MiVotoSeRespeta , #SOSPeru , #ComunismoNuncaMás , #fraudeENmesa","0","0","reyna_zeballos"
"2021-06-13 21:09:44","Unidos todos, les haremos frente al Comunismo...
No nos dejaremos vencer...
Pelearemos hasta el final...
No nos rob… https://t.co/5k2L8EZTva","3","1","Danny_oficial1"
"2021-06-13 21:09:30","Hacen pésimo los DIARIOS del exterior en asumir lo que sus CORRESPONSALES sesgados les dicen, desinformando a la op… https://t.co/1cvtX3ivFl","37","14","3001rafa"
"2021-06-13 21:09:01","@Claux58032843 Que asco de personaje, @ONPE_oficial  NO AL #fraudeENmesa, #SOSPeru","2","1","reyna_zeballos"
"2021-06-13 21:08:46","Por qué motivos la FEDERACIÓN DE DERECHOS HUMANOS @fidh_es tiene q intervenir en el Proceso Electoral del Perú?En e… https://t.co/FyTZ9M5giN","5","2","skorpiona_peru"
"2021-06-13 21:07:42","@JNE_Peru @fidh_es YA TIENEN UN GANADOR? #FraudeEnMesa","0","0","cpr8_5"
"2021-06-13 21:07:37","@agusantonetti Hay mucho poder detrás, pero no nos rediremos, hasta las ultimas lucharemos, por nuestro país, por e… https://t.co/QpusDgmij8","0","0","estrella05_04"
"2021-06-13 21:04:04","@DinaErcilia Pido a Dios que entre en sus corazones y acepten que hicieron fraude #LosMuertosNoVotan #fraudeenmesa","2","1","marthitaluna"
"2021-06-13 21:03:42","@fidh_es @OEA_oficial @CIDH @ComisionEuropea @UNIORE Progres social confusos como FIDH deben dejar de opinar
En Per… https://t.co/i1h65uhrc4","1","0","delro3000"
"2021-06-13 21:03:08","Quisiera comentar la copa europea.
Pero quizá no sea políticamente correcto, cuando el país en el q nací está a pun… https://t.co/jXgcPWZX9X","7","2","PabloUrri"
"2021-06-13 20:58:47","#FraudeEnMesa Todos contra el fraude comunista. #Cacerolazo #MarchaPorLaDemocracia https://t.co/4qzrjHyTfA","1","0","felipesguitar"
"2021-06-13 20:58:10","@jfowks 😅😅 y tú persigues a los que queremos evitar el #FraudeEnMesa","1","0","annie5anlie"
"2021-06-13 20:55:56","@MadeleineOster3 @Desenfriolito69 🤬🤬Todo friamante calculado,  NO NOS VERAN LA CARA!!!! 😡LA MAFIA COMUNISTA, no sab… https://t.co/im7vzRjWTD","1","0","GeorgeG26475233"
"2021-06-13 20:52:25","Más del 50% de peruanos estamos vigilantes: “voto a voto” Queremos ver televisadas la revisión de actas impugnadas!… https://t.co/QXfao5w8EV","0","1","op_pili"
"2021-06-13 20:48:46","@AlvaroVargasLl @KeikoFujimori aquí saldremos a las calles , pero no aceptaremos un país comunista que se instale c… https://t.co/NfrSCAQn6j","0","0","lucysulca2810"
"2021-06-13 20:46:06","@JaimeChincha Jaime, esto significa que apoyas estas elecciones aún cuando está demostrado el #FraudeEnMesa el voto… https://t.co/crKrEUhgJX","66","1","NOECRISHELL"
"2021-06-13 20:46:04","Exigimos soberanía, bastante dańo han hechos los defensores de derechos humanos liberando terroristas en el Perú. Q… https://t.co/RMVA5TIdv6","0","0","felipesguitar"
"2021-06-13 20:45:29","A esta hora del día, #PedroCastillo al 100% de actas procesadas y 99.93% de actas contabilizadas tiene una ventaja… https://t.co/BiBz2NYOng","151","73","3001rafa"
"2021-06-13 20:43:05","Jefe de ONPE Piero Corveto fue Observador Internacional en elecciones  Venezuela 2013
La oposición denuncio fraude,… https://t.co/dQOBdCUCQf","0","0","Mily_Roxy"
"2021-06-13 20:41:35","@j_gonzalezof claramente informando acerca del #fraudeenmesa en @RPPNoticias informe preliminar de @OEA_oficial no… https://t.co/S5al9wmEWE","0","0","Liberta91413135"
"2021-06-13 20:41:13","Estuvimos vigilando y de que sirvió en la digitacion a través de los comunistas contratados por la ONPE nos borraro… https://t.co/syIn1onp8t","0","0","ceci30660"
"2021-06-13 20:41:09","@Gestionpe #RespetaMiVoto
#FraudeEnMesa
#NoAlComunismoEnElPeru

Multitudinaria marcha 

Esto recién comienza, !NO A… https://t.co/r69bL38RnA","2","1","CarAma123"
"2021-06-13 20:37:05","#MarchaPorLaDemocracia Peruanos en el extranjero presente! #NoAlComunismo #FraudeEnMesa https://t.co/ExFkdrAd4D","1","0","felipesguitar"
"2021-06-13 20:36:35","@exitosape Más respeto al pueblo, nosotros  queremos que se respete el voto, y está Clarito que hubo. #fraudeenmesa… https://t.co/VjDqsV4WYi","2","0","MaggybMaggy"
"2021-06-13 20:36:01","Fascista quién? 🎼 fascista tú 🎼 fascista yo 🎼fascista ¡JAJA!🎼
#NuevasElecciones 
#ChapaConTuCaviar 
#RespetaMiVoto… https://t.co/btWgYoJGGJ","47","4","leandroRuiz96"
"2021-06-13 20:33:49","Alguien sabe de que se trata el audio bomba que saldrá mañana? #Cerrón #NuevasElecciones #FraudeEnMesa","1","0","VictorM83998494"
"2021-06-13 20:32:18","Sector más fuerte de la economía, igual q la prensa se PROSTITUYEN, no tienen ese sentimiento patriótico del resto… https://t.co/bOH7XENGtK","12","5","gildatrkovic"
"2021-06-13 20:26:47","@DinaErcilia No al fraude comunista, quieren imponernos un comunista con fraude!!! #FraudeEnMesa #FraudeDeDiseño #FraudeDigital","8","2","eternidadx"
"2021-06-13 20:17:29","@Betoluis123 Este proceso electoral está viciado desde sus inicios! O se solicita auditoría TOTAL o que lo declaren… https://t.co/vjkMZtFMnj","1","0","skorpiona_peru"
"2021-06-13 20:04:00","@HDeSotoPeru Pero las evidencias de un posible #FraudeEnMesa amañando por el #ForoDeSaoPaulo no va a servir para lo… https://t.co/mzBKEOSmoc","21","3","Juaniperezc"
"2021-06-13 20:02:13","Por favor!!! Me molesta las tonteras de personas como tú hacen, acusar de racismo por no aceptar a una persona sin… https://t.co/TcTxxFMyOj","1","1","SILVYTA27"
"2021-06-13 20:00:57","@DorisAzores @congresoperu @ONPE_oficial Lo único claro es que algo está PODRIDO en este irregular proceso electora… https://t.co/BIYrHbyUhd","2","0","skorpiona_peru"
"2021-06-13 20:00:07","@ONPE_oficial  te estamos observando todo! Sácate el Sombrero ☝️

 No nos van a seguir robando los votos de la demo… https://t.co/iyUHLazw8i","0","0","AleGayoso2"
"2021-06-13 19:58:55","@gildatrkovic @JNE_Peru @ONPE_oficial @Poder_Judicial_ Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la g… https://t.co/SQ9VK7MDz6","0","0","MrSalsa2015"
"2021-06-13 19:58:12","@YorryWarthon @Agata70837779 Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una… https://t.co/nJAacqwNWT","0","0","MrSalsa2015"
"2021-06-13 19:57:29","@ivancio4 @OleFernandini Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una tir… https://t.co/SPkt9DEoPr","0","0","MrSalsa2015"
"2021-06-13 19:57:15","@MilagrosLeivaG @willaxtv Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una ti… https://t.co/8Y053XPSY7","0","0","MrSalsa2015"
"2021-06-13 19:56:46","'Honorable corrupto' 
Alcahuete de las porquerías de lagartoDelincuente en @JNE_Peru 
@ONPE_oficial… https://t.co/K2Y8cm83ta","25","15","gildatrkovic"
"2021-06-13 19:56:10","LOS OPERADORES COMUNISTAS ESTUVIERON DIRIGIENDO EL FRAUDE SISTEMÁTICO. #FraudeEnMesa https://t.co/TxKzAklLSi https://t.co/G88qiZFZwQ","0","0","noemiso06621634"
"2021-06-13 19:55:23","@HDeSotoPeru Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una tira de deshone… https://t.co/eKsP06MXrv","0","0","MrSalsa2015"
"2021-06-13 19:55:02","@charovargas_ Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una tira de deshon… https://t.co/wTGRefhgl3","1","0","MrSalsa2015"
"2021-06-13 19:54:52","@cesarcombina @DinaErcilia Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una t… https://t.co/MgUFeVpUJE","5","3","MrSalsa2015"
"2021-06-13 19:54:39","@DinaErcilia Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una tira de deshone… https://t.co/8PQTExCAha","3","0","MrSalsa2015"
"2021-06-13 19:54:00","@fachista___ Asi se habla carajo! Si tu Porky no lo dices,yo lo dire la gente de Peru Libre son una tira de deshone… https://t.co/H0wdi65Mjd","0","0","MrSalsa2015"
"2021-06-13 19:52:55","#DENUNCIA #URGENTE #SOSPeru Esto ya no es #FraudeEnMesa esto ya es #FraudeElectoral.

Esto es un fraude descarado d… https://t.co/RzqqoX0WRB","2","3","provida_pe"
